Keywords,Date and Time,Source,Event ID,Task Category,
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
Audit Success,27-02-2026 07:14,Microsoft-Windows-Security-Auditing,5379,User Account Management,"Credential Manager credentials were read.

Subject:
	Security ID:		LAPTOP-D91EEUIO\ankit
	Account Name:		ankit
	Account Domain:		LAPTOP-D91EEUIO
	Logon ID:		0x3046FEC
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
